CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
MELHOR APLICATIVO DE TODOS,5,0,2.2.365751.0,2020-10-08 16:05:48
OTIMO! FUNCIONA MUITO BEM COM A ALEXA.,5,0,2.2.364279.0,2020-10-08 13:07:21
BOM,5,0,2.2.361946.0,2020-10-08 12:21:32
APLICATIVO BEM LISO E INTUITIVO. OTIMA INTEGRACAO COM OS ECHO DOTS E SKILLS. FUNCIONANDO PERFEITAMENTE. PARABENS,5,2,2.2.364279.0,2020-10-08 12:12:01
OTMA,5,0,2.2.364279.0,2020-10-08 11:01:55
"MUITO BOM,RECOMENDO.",5,0,2.2.365751.0,2020-10-08 10:57:31
MARAVILHOSO. CURTO TODOS OS DIAS.,5,0,2.2.364279.0,2020-10-07 23:53:30
PARA MIM ALEXA MUITISSIMO BOM,4,0,2.2.361946.0,2020-10-07 23:47:25
"RECOMENDO, EU GOSTEI",4,0,2.2.361946.0,2020-10-07 21:20:13
OTIMO,5,0,2.2.364279.0,2020-10-07 19:42:45
AMEI A ALEXA E A ECHO DOT,5,0,2.2.361946.0,2020-10-07 19:13:28
MUITO BOM,5,0,2.2.365751.0,2020-10-07 19:06:12
MUITO BOM,5,0,2.2.365751.0,2020-10-07 18:51:30
GOXTEI,5,0,2.2.364279.0,2020-10-07 18:43:31
SENSACIONAL,5,0,2.2.364279.0,2020-10-07 18:34:12
BOM,5,0,2.2.361946.0,2020-10-07 18:33:36
OTIMO,5,0,2.2.364279.0,2020-10-07 17:49:35
TOP,5,0,2.2.364279.0,2020-10-07 17:27:45
TEM Q FAZER MANUTENCAO SE APRESENTAR FALHA NO MICROFONE CASO ALGUEM FIQUE RECLAMANDO ENTRA POEIRA DE VEZ EM QUANDO ,5,0,2.2.364279.0,2020-10-07 16:55:54
MUITO BOM O APP,5,0,2.2.364279.0,2020-10-07 16:14:02
EXCELENTE,5,0,2.2.364279.0,2020-10-07 15:24:31
"TOP, APRENDENDO!",5,0,2.2.364279.0,2020-10-07 14:55:44
SHOW PRECISA DE MELHORIAS,5,0,2.2.364279.0,2020-10-07 14:42:14
BOA,5,0,2.2.361946.0,2020-10-07 14:23:56
MUITO BOM E MELHOR QUE O GOOGLE,5,0,2.2.364279.0,2020-10-07 14:14:12
LEGAL,5,0,2.2.364279.0,2020-10-07 10:34:00
"OTIMA APLICACAO QUE DA AO USUARIO A POSSILBILIDADE DE CONFIGURAR, CONTROLAR E INTERAGIR COM OS DISPOSITIVOS ALEXA. SENEACIONAL! ",5,3,2.2.364279.0,2020-10-07 09:06:44
"MUITO BOM, POREM ACHEI O APP LENTO, NO PRIMEIRO USO ACHEI QUE ESTAVA TRAVADO, FICOU UMA TELA AZUL POR UNS 5 MINUTOS, DEPOIS FUNCIONOU NORMAL, MEU CELULAR E UM REDIMI NOTE 7.",4,0,2.2.364279.0,2020-10-07 08:52:16
MARAVILHOSO,5,0,2.2.364279.0,2020-10-07 08:39:26
APLICATIVO MUITO BOM,5,0,2.2.361946.0,2020-10-07 00:06:37
MUITO BOM O APARELHO,5,0,2.2.364279.0,2020-10-06 22:41:31
ESTA SENDO OTIMA MESMO SENDO UM APP LIMITADO POR ESTA FREE GOSTEI RECOMENDO,5,0,2.2.364279.0,2020-10-06 22:34:48
MUITO BOM,5,0,2.2.361946.0,2020-10-06 22:01:34
EXCELENTE,5,0,2.2.364279.0,2020-10-06 21:34:59
OTIMO APP,5,0,2.2.364279.0,2020-10-06 21:32:56
BOMMMM,5,0,2.2.361946.0,2020-10-06 21:22:40
MUITO PRATICO E UTIL.,5,0,2.2.361946.0,2020-10-06 20:46:58
TOP,5,0,2.2.361946.0,2020-10-06 20:17:20
E BOM,4,0,2.2.364279.0,2020-10-06 20:01:54
"BOM, POREM FALTA INOVACAO. ALEXA AMERICANA ESTA ANOS LUZ NA NOSSA FRENTE E EMBORA AS ROTINAS SEJAM OTIMAS, FALTAM NOVIDADES PARA NOS CONSUMIDORES.",4,0,2.2.364279.0,2020-10-06 19:59:11
POR HORA ESTA SENDO SENSACIONAL,5,0,2.2.361946.0,2020-10-06 19:57:40
ESTOU AMANDO ,5,0,2.2.361946.0,2020-10-06 19:48:03
MUITO BOM,5,0,2.2.361946.0,2020-10-06 19:23:09
OTIMO,5,0,2.2.364279.0,2020-10-06 19:03:39
MUITO BOM,4,0,2.2.361946.0,2020-10-06 19:02:57
TOP. FACIL EXPLICACAO E UTILIZACAO,5,0,2.2.364279.0,2020-10-06 18:41:45
FORMIDAVEL,5,0,2.2.361946.0,2020-10-06 18:33:11
BOM APLICATIVO,5,0,2.2.361946.0,2020-10-06 18:22:43
ESTOU AMANDO. UMA EXPERIENCIA INCRIVEL.,5,0,2.2.364279.0,2020-10-06 17:41:38
TOP,5,0,2.2.361946.0,2020-10-06 17:35:56
MUITO BOM GOSTEI DEMAIS,5,0,2.2.361946.0,2020-10-06 16:15:10
"MUITO BOM, EXCEPCIONAL A I.A. DA ALEXA.",5,0,2.2.364279.0,2020-10-06 15:22:45
"EXCELENTE, SO NAO COLOQUEI 5 ESTRELAS POR UM DETALHE QUE ACHEI QUE DEVERIA TER, NO APLICATIVO NA AREA DE CRIAR ROTINA TEM A OPCAO DE CONTAR UM TEMPO PARA EXECUTAR O COMANDO, MAS NAO TEM COMO CRIAR UMA ROTINA PARA APOS O COMANDO ELA CONTAR UM TEMPO E DESLIGAR O DISPOSITIVO.",4,2,2.2.361946.0,2020-10-06 11:56:50
"O APLICATIVO NAO RECARREGA DEPOIS DE LOGADO, A TELA FICA SO AZUL. SERIA UM BUG? VAO CORRIGIR?",5,0,2.2.361946.0,2020-10-06 11:27:28
OTIMO APP ME AJUDA MUITO EU SO N SEI PQ A ALEXA DESLIGA A TV MAIS NAO PODE LIGAR,5,0,2.2.361946.0,2020-10-06 10:54:06
APP PIONEIRO EM COMANDO DE VOZ! SEMPRE MELHORANDO! SEM RECLAMCOES,5,0,2.2.361946.0,2020-10-06 10:06:47
O SITE E PERFEITO MAS TIVE QUE VER UM VIDEO DE OUTRO SITE PARA CONFIGURAR SITE NAO TRAVA E RAPIDO GOSTEI,4,0,2.2.361946.0,2020-10-06 10:05:03
"TOP DEMAIS,SUPER PRATICO E EFICIENTE PARABENS ",5,0,2.2.361946.0,2020-10-06 09:50:45
MUITO BOA ASSISTENTE,4,0,2.2.361946.0,2020-10-06 07:00:04
"TUDO DE BOM, MAS FALTA ALGUMAS SKINS, COMO: TP LINK, WYZE, XBOX, EM PORTUGUES.",5,0,2.2.361946.0,2020-10-06 06:22:15
TO TENDO UMA COMPLICACAO MAIS ACHO QUE VOU RESOLVER,5,0,2.2.364279.0,2020-10-06 04:42:37
"ESTOU AMANDO ALEXA,PENA QUE NAO TEM COMO CHAMAR ELA COM A TELA DO CELULAR DESLIGADA ",5,0,2.2.361946.0,2020-10-05 22:48:15
BOM APP,4,0,2.2.361946.0,2020-10-05 21:33:28
ESTOU AMANDO!,5,0,2.2.361946.0,2020-10-05 16:37:40
MUITO SHOW. PARA FICAR OTIMO SO FALA A ALEXA AUTO CHEGAR LOGO NO BRASIL,5,0,2.2.347119.0,2020-10-05 16:25:44
MUITO BOM !!,5,0,2.2.361946.0,2020-10-05 15:06:27
"HANDS FREE SO COM APP ABERTO SE TORNA INUTIL, ASSISTENTE DE VOZ CHAMADO POR BOTAO FICA DIFICIL, SOU PROPRIETARIO DE UMA ECHO , E GOSTARIA QUE O APP FOSSE MAIS ECHO TAMBEM",4,0,2.2.361946.0,2020-10-05 14:37:04
OTIMA ASSISTENTE VIRTUAL,5,0,2.2.361946.0,2020-10-05 12:56:21
TO AMANDO E DEMAIS ,5,0,2.2.361946.0,2020-10-05 11:11:18
NAO TENHO O QUE O QUE RECLAMAR PERFEITO,5,0,2.2.361946.0,2020-10-05 09:02:46
AMO DEMAIS!,5,0,2.2.361946.0,2020-10-05 08:49:34
"EXCELENTE, FACIL DE USAR.",5,0,2.2.361946.0,2020-10-05 06:20:02
EXELENTE,5,0,2.2.361946.0,2020-10-05 00:39:26
"MUITO BOM O APLICATIVO, TRAVA ALGUMAS VEZES. AS SKILS PODERIAM ROLAR MAIS SKILS EM VES DE PEDIR INDICACAO A ALEXA.",4,0,2.2.361946.0,2020-10-04 23:04:47
MUITO BOM,5,1,2.2.361946.0,2020-10-04 19:59:56
EXCELENTE BOM DEMAIS,5,0,2.2.361946.0,2020-10-04 19:35:54
O APP E OTIMO. PENA NAO PODER ATIVAR A ALEXA COM O APP FECHADO. COMO SE FAZ COM O GOOGLE ASSISTENTE. MAIS SEM DUVIDA VALE COMPRAR PELO MENOS UMA ECHO DOT. A ALEXA E UMA ASSISTENTE FANTASTICA. FAZ MAIS DO QUE VC IMAGINA.,5,6,2.2.361946.0,2020-10-04 18:49:39
EXCELENTE RECOMENDO.,5,0,2.2.361946.0,2020-10-04 18:29:57
"TENHO UTILIZADO A ALGUMAS SEMANAS E NAO TENHO GOSTADO DO QUE VI, O APP DEMORA PARA RESPONDER UMA ACAO SIMPLES, COMO ADICIONAR UMA TAREFA OU SINCRONIZAR COM CALENDARIOS. TIRANDO ESSA DEMORA, O APP E BEM INTUITIVO E CUMPRE COM A PROPOSTA DE AUTOMATIZAR DISPOSITIVOS COM AJUDA DA ALEXA.",4,3,2.2.361946.0,2020-10-04 18:02:24
EFICIENTE!,5,0,2.2.361946.0,2020-10-04 14:27:45
EXCELENTE!!!,5,0,2.2.361946.0,2020-10-04 12:02:01
DISPOSITIVO MUITO TOP!!!,5,0,2.2.361946.0,2020-10-04 11:17:11
ADOREI,5,0,2.2.361946.0,2020-10-04 11:08:42
ACHEI IMPRESSIONANTE O APLICATIVO EM CONJUNTO DOS DISPOSITIVOS,5,0,2.2.361946.0,2020-10-04 09:36:03
POR ENQUANTO TUDO CERTO! GOSTEI EM?! ,5,0,2.2.361946.0,2020-10-04 05:16:45
EXCELENTE.,5,0,2.2.361946.0,2020-10-04 03:48:23
SOU FALTOU FUNCIONAR SEM PRECIISAR ABRIR O APLICATIVO,4,0,2.2.361946.0,2020-10-04 03:15:52
EXCELENTE,5,0,2.2.359773.0,2020-10-03 23:30:59
"TEM TUDO PARA SER PERFEITO, POREM TEM UNS ""DELAYS"" QUANDO TOCAMOS NOS COMANDOS QUE INCOMODAM UM POUCO. E OLHA QUE MEU PHABLET E UM GALAXY NOTE 20 EXTREMAMENTE MODERNO, ATUAL E RAPIDO, OU SEJA, NAO E CULPA DO MEU APARELHO. JA DESINSTALEI ALGUMAS VEZES E NAO MELHORA....",4,0,2.2.347119.0,2020-10-03 22:49:21
"GOSTEI DO APP, POREM AS VEZES E UM POUCO CONFUSO.",4,0,2.2.361946.0,2020-10-03 22:13:05
TEM MUITA UTILIDADE VAI SER MUITO BOM PARA O MEU DIA A DIA,5,0,2.2.361946.0,2020-10-03 21:50:31
MUITO LEGAL FUNCIONA TUDO,5,0,2.2.361946.0,2020-10-03 21:01:49
LEGAL,5,0,2.2.361946.0,2020-10-03 20:50:47
"MUITO BOM, SO NAO GANHA 5 ESTRELAS POIS NAO TEM OPCAO DE SOBREPOR OUTROS APLICATIVOS NO CELULAR, PARA QUE POSSA SER ACIONADO SEM PRECISAR ABRI-LO, OU ATE MESMO COM A TELA BLOQUEADA.",4,1,2.2.361946.0,2020-10-03 20:19:46
OTIMO APP,5,0,2.2.361946.0,2020-10-03 20:18:48
MUITO BOM,5,0,2.2.361946.0,2020-10-03 19:53:26
"GOSTO DA ALEXA BASTANTE, UTILIZO NA MINHA ECHO DOR, POREM TEM COISAS A MELHORAREM... INTERFACE DO APP PARA FICAR MAIS PRATICO E FACIL E OS APP/SKILLS QUE TEM QUE PRECISAM SER MONITORADOS E SE MUITO BUG BANIDOS. PORQUE E DIFICIL ACHAR APP/SKILLS COM FARTURA E QUE FUNCIONE PERFEITAMENTE.",5,2,2.2.361946.0,2020-10-03 19:22:40
DEVERIA TER O STREAMING DO YOUTUBE MUSIC.,4,0,2.2.361946.0,2020-10-03 19:21:09
"MUITO BOM. CONHECI A ""ALEXA"" NO EUA, NA CASA DE AMIGOS. PAIXAO A PRIMEIRA VISTA. IMPORTANTE TER OUTROS DISPOSITIVOS PARA APROVEITAR BASTANTE.",4,3,2.2.361946.0,2020-10-03 17:18:09
CONHECENDO,4,0,2.2.361946.0,2020-10-03 16:25:11
AMO,5,0,2.2.361946.0,2020-10-03 15:54:33
INTERATIVIDADE TOTAL ENTRE OS DEVICES,5,0,2.2.361946.0,2020-10-03 15:37:09
",,,,,,,,,,,,,,,,DDD,,,,,S,,,#,,,, ,,,,,,,,,*,,,,,,,,,,,,, ZAUZA,,. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4,0,2.2.347119.0,2020-10-03 15:25:05
EXCELENTE CUMPRE PERFEITAMENTE COM SUA DESIGNACAO.,5,0,2.2.361946.0,2020-10-03 14:54:18
SUPER!!!,5,0,2.2.361946.0,2020-10-03 14:03:53
MUITO OBRIGADO.,5,0,2.2.361946.0,2020-10-03 13:40:36
OTIMO APLICATIVO!,5,0,2.2.361946.0,2020-10-03 13:22:46
GOSTEI BASTANTE DO PRODUTO,5,0,2.2.361946.0,2020-10-03 11:57:23
MUITO TOP,5,0,2.2.361946.0,2020-10-03 11:19:28
EXCELENTE!,5,0,2.2.361946.0,2020-10-03 10:46:26
BOM E LEGAL,4,0,2.2.361946.0,2020-10-03 09:32:24
MUITO BOM,5,0,2.2.361946.0,2020-10-03 09:22:33
OTIMO ASSISTENTE VIRTUAL,5,0,2.2.361946.0,2020-10-03 03:08:54
EXPERIENCIA ATE AGORA OTIMA,5,0,2.2.361946.0,2020-10-03 00:51:06
"MUITO BOM. AINDA ESTOU APRENDENDO A TRABALHAR COM ELA, MAS ESTOU ACHANDO BOM.",5,0,2.2.361946.0,2020-10-02 22:51:36
MUITO BOM ! DIVERTIDO E FUNCIONAL!,5,0,2.2.361946.0,2020-10-02 22:11:12
"CONTINUA MUITO LENTO... OTIMO APP, POREM SUPER LENTO...MESMO COM CONEXAO DE VELOCIDADE ALTA.",4,0,2.2.361946.0,2020-10-02 22:03:02
EXTREMANTE UTIL,5,0,2.2.361946.0,2020-10-02 20:20:25
EXCEPCIONAL,5,0,2.2.361946.0,2020-10-02 20:10:44
,5,0,2.2.361946.0,2020-10-02 19:11:15
MUITO BOM PREFIRO A ALEXA DO QUE O GOOGLE ASSISTENTE EU FALO O NOME DELA E ELA JA APARECE O GOOGLE ASSISTENTE NAO FAZ ISSO,5,0,2.2.361946.0,2020-10-02 19:06:48
"ESSE APLICATIVO E OTIMO  MEU DEUS DO CEU PASSA VARIAS MUSICAS LINDAS, SE VC FALAR ALEXA TOQUE MUSICAS  SO APARECE AS MELHORES",5,0,2.2.361946.0,2020-10-02 18:39:10
EXCELENTE,5,0,2.2.361946.0,2020-10-02 18:18:37
POR ENQUANTO ESTA TUDO OTIMO! ESTOU AMANDO!,5,0,2.2.361946.0,2020-10-02 18:05:45
TOP,5,0,2.2.361946.0,2020-10-02 15:35:33
TOP,5,0,2.2.361946.0,2020-10-02 14:26:59
"MUITO BOM, MAS TEM BASTANTE PERGUNTAS QUE ELA NAO SABE RESPONDER. EU AINDA PREFIRO A GOOGLE ASSISTENTE, MAS A ALEXA PODE SER MELHOR AINDA.",4,0,2.2.361946.0,2020-10-02 14:02:03
DAREI 5 ESTRELAS QUANDO O APP PERMITIR CRIAR MAIS DE UMA FRASE PARA ACIONAR UMA MESMA ROTINA.,4,0,2.2.361946.0,2020-10-02 12:46:16
SHOWWW,5,0,2.2.361946.0,2020-10-02 10:50:31
AMEI,5,0,2.2.361946.0,2020-10-02 10:46:08
"SENSACIONAL,AMEI MESMO ESSE APP,ME AJUDA DE VARIAS FORMAS,SO ACHO QUE A ALEXA DEVERIA SABER MAIS COISAS,MAS EU GOSTEI MESMO ASSIM",5,0,2.2.361946.0,2020-10-02 10:02:04
TOP EXCELENTE,5,0,2.2.361946.0,2020-10-02 10:01:06
TUDO DE BOM,5,0,2.2.361946.0,2020-10-02 07:14:07
"O CUMPRE COM O QUE PROMETE, MAS DEVERAS LENTO.",4,0,2.2.361946.0,2020-10-01 21:58:46
BOM E FUNCIONAL.,5,0,2.2.361946.0,2020-10-01 21:10:27
MUITO BOM,5,0,2.2.361946.0,2020-10-01 18:26:15
ACABEI DE INICIAR A ALEXA ECHO DOT 3 PELO APP. FACIL E EU NAO TENHO CONHECIMENTO DE INFORMATICA. ASSISTI A UM VIDEO NO YOU TUBE E FIZ A CONFIGURACAO. MUITO BOM !,5,0,2.2.361946.0,2020-10-01 18:11:54
SO FALTA PODER CHAMAR A ASSISTENTE MESMO COM O APP FECHADO... DE RESTO E PERFEITO!,5,0,2.2.361946.0,2020-10-01 17:21:31
MUITO DIVERTIDO! EXCELENTE ASSISTENTE!,5,0,2.2.361946.0,2020-10-01 17:11:17
OTIMO,5,0,2.2.361946.0,2020-10-01 14:39:53
GOSTEI DO APP. FUNCIONAL E PRATICO.,5,0,2.2.361946.0,2020-10-01 14:20:54
MUITO BOM,5,0,2.2.361946.0,2020-10-01 14:15:35
MUITO BOM. MAS AINDA NAO TAO INTEGRADO QUANTO O GOOGLE ASSISTENTE.,4,0,2.2.361946.0,2020-10-01 11:44:09
"ELA E AGIL, MAS NAO E COMPLETA COMO O GOOGLE ASSISTENTE",4,0,2.2.361946.0,2020-10-01 10:53:42
SHOW,5,0,2.2.361946.0,2020-10-01 10:22:28
OTIMO. AMO MINHA ALEXA,5,0,2.2.361946.0,2020-10-01 09:33:32
TOPPPPPP,5,0,2.2.361946.0,2020-10-01 09:30:39
OTIMO,5,0,2.2.361946.0,2020-10-01 07:31:20
LEGAL,5,0,2.2.361946.0,2020-10-01 01:04:08
APLICATIVO CORRETO. PODERIA TER MAIA FUNCOES!,5,0,2.2.361946.0,2020-10-01 00:03:33
TO AMANDO!,5,0,2.2.361946.0,2020-09-30 21:07:14
BEM BOM,5,0,2.2.361946.0,2020-09-30 20:38:36
MUITO TOP!!,5,0,2.2.361946.0,2020-09-30 15:31:49
"SUA INTERFACE PODERIA SER MAIS INTUITIVA, MAS NO GERAL E OTIMA!",4,1,2.2.361946.0,2020-09-30 14:38:32
MUITO BOM,5,0,2.2.361946.0,2020-09-30 13:43:05
MUITO BOM,5,0,2.2.361946.0,2020-09-30 10:14:07
ESTOU GOSTANDO MUITO MAS COM AVANCOS DA TECNOLOGIAS E DOS NOVOS A PARELHOS ACHO QUE VOCES DEVERIAMOS POR EX PERMITIR DIVIDIR TELA OU FLUTUAR COM SERTEZA 5 ESTRELA SERA POUCO.,4,0,2.2.361946.0,2020-09-30 07:08:06
DIVERTIDA E EFICIENTE,5,0,2.2.361946.0,2020-09-30 07:07:50
FANTASTICO.,5,0,2.2.361946.0,2020-09-30 00:24:38
PRECISA SER ATIVADO PARA CHAMAR FORA DO APLICATIVO. FORA ISSO E INCRIVEL ELA,5,0,2.2.361946.0,2020-09-29 22:57:24
AS VEZES ELA RESPONDE EM INGLES.,4,0,2.2.361946.0,2020-09-29 22:53:41
SENSACIONAL MUITO BOM,5,0,2.2.361946.0,2020-09-29 21:40:43
MUITO FLUIDICO,5,0,2.2.361946.0,2020-09-29 20:58:24
EXCELENTE APLICATIVO GOSTEI!,5,0,2.2.361946.0,2020-09-29 20:55:57
"GOSTEI MUITO, UM TOQUE DE AUTOMACAO E TECNOLOGIA.",5,0,2.2.361946.0,2020-09-29 20:32:02
TOP,5,0,2.2.361946.0,2020-09-29 20:19:08
CURTI ...MUITO BOM,5,0,2.2.361946.0,2020-09-29 19:19:56
EXCELENTE APLICATIVO!,5,73,2.2.361946.0,2020-09-29 18:27:25
"TO GOSTANDO MAS POR FALTA DE TEMPO NAO POSSO APROVEITAR SEUS RECURSOS, E TAMBEM NAO ENTENDO OQUE E GRATUITO OU QUE E PAGO,DEVERIA SER MAIS EXPLICADO.",4,0,2.2.361946.0,2020-09-29 18:26:18
"OTIMO APP , RECOMENDO A TODIS",5,0,2.2.361946.0,2020-09-29 17:57:30
UM OTIMO APLICATIVO PODIA VIR PARA CELULARES COMPLETO,5,0,2.2.361946.0,2020-09-29 17:17:47
POUCA DIFICULDADE,5,0,2.2.361946.0,2020-09-29 15:37:35
OTIMO,5,0,2.2.361946.0,2020-09-29 14:34:52
TOP DEMAIS ,5,0,2.2.361946.0,2020-09-29 14:29:03
MUITO BOM,5,0,2.2.361946.0,2020-09-29 13:29:12
MUITO BOM YANTO O APLICATIVO QUANTO O APARELHO,5,0,2.2.361946.0,2020-09-29 13:02:10
PERFEITO COM O ECHO DOT,5,0,2.2.361946.0,2020-09-29 12:03:45
EXCELENTE AUNQUE DESDE BRASIL NO FUNCIONA LOS SKILLS EN ESPANOL,5,0,2.2.361946.0,2020-09-29 08:03:44
"MUITO BOM! CABE ALGUMAS MELHORIAS, MAS E MUITO BEM INTUITIVO.",5,0,2.2.361946.0,2020-09-29 07:27:48
GOSTANDO DA EXPERIENCIA,5,0,2.2.361946.0,2020-09-29 01:45:26
MUITO BOM PERFEITO,5,0,2.2.361946.0,2020-09-29 00:34:01
SENSACIONAL,5,0,2.2.361946.0,2020-09-29 00:23:32
SHOW,5,0,2.2.359773.0,2020-09-28 23:52:49
SUPER UTIL,5,0,2.2.361946.0,2020-09-28 22:02:24
"MUITO BOM, RECOMENDO A TODOS.",5,0,2.2.361946.0,2020-09-28 19:58:15
DIFICULDADE PARA VINCULAR MINHA AGENDA TELEFONICA,4,0,2.2.361946.0,2020-09-28 18:32:42
"MUITO BOA A EXPERIENCIA COM A ALEXA, USO JUNTO COM A ECHO DOT EM CASA E JA AUTOMATIZEI ALGUMAS FUNCOES EM CASA, RECOMENDO O USO.",5,2,2.2.361946.0,2020-09-28 18:21:18
MUITO BOM,5,0,2.2.361946.0,2020-09-28 17:12:31
MUITO BOM EU AMEI FALAR COM ELA,5,0,2.2.361946.0,2020-09-28 16:05:01
MUITO BOM,5,0,2.2.361946.0,2020-09-28 11:42:15
EXCELENTE APP,5,0,2.2.361946.0,2020-09-28 04:59:59
"FUNCIONANDO PERFEITAMENTE NO FIRE STICK 4K NO BRASIL E EM PORTUGUES *---* SEM TRAVAR LINDAMENTE , ESTA FALTANDO OTIMIZAR NO ANDROID, A ECHO COMIGO NAO TRAVA NUNCA PELO MENOS COMIGO, VI RELATOS QUE ELA ESTA TRAVANDO. A OTIMIZACAO DEVERIA SER FEITA NO ANDROID POR CONTA DA FRAGMENTACAO, NAO E TODO MUNDO QUE TEM UM GALAXY S20, EU MESMO TENHO UM LG G 6 E NAO E TAO FLUIDA MAS FUNCIONA BEM, TIRANDO ISSO ESTA OTIMA.",4,3,2.2.361946.0,2020-09-27 23:56:42
MUITO BOM,5,0,2.2.361946.0,2020-09-27 23:39:56
OTIMA EXPERIENCIA PARA QUEM GOSTA DE AUTOMACAO RESIDENCIAL,5,0,2.2.361946.0,2020-09-27 22:50:47
ADICIONEM OPCAO DE ACEITAR OU NAO CHAMADA VIA DROP IN,4,0,2.2.361946.0,2020-09-27 22:18:12
GOSTEI MUITO DA SKILLS...,4,0,2.2.361946.0,2020-09-27 20:35:00
LEGAL,4,0,2.2.361946.0,2020-09-27 18:23:17
MUITO BOM!!!,5,0,2.2.361946.0,2020-09-27 17:20:24
ALEX E MUITO BOA,5,0,2.2.361946.0,2020-09-27 16:35:09
MUITO BOM,5,0,2.2.361946.0,2020-09-27 11:47:08
"MUITOOO TOPPP... ECHO SHOW MUITO FACIL DE USAR E FUNCIONA PERFEITAMENTE COM MEU SONOOF !! SKILLS PRA TUDO Q E TIPO DE ""PUBLICO"" , ENFIM... SO TENDO UMA PRA SABER O QNTO E TOOPPP",4,3,2.2.361946.0,2020-09-27 09:16:16
MUITO BOM!,5,0,2.2.361946.0,2020-09-27 07:01:53
TOP,5,0,2.2.361946.0,2020-09-27 00:08:57
BEM UTIL!,4,0,2.2.361946.0,2020-09-26 17:05:53
SENSACIONAL!,5,0,2.2.361946.0,2020-09-26 17:01:07
BOM O APP,5,0,2.2.361946.0,2020-09-26 16:13:45
MUITO BOM,5,0,2.2.359773.0,2020-09-26 15:05:44
APLICATIVO MUITO BOM,5,0,2.2.361946.0,2020-09-26 15:00:20
E BOM EU GOSTARIA QUE TIVESE RECURSOS PARA CONSOLES PLAYSTATION E XBOX PARA REGIAO DO BRASIL,5,0,2.2.361946.0,2020-09-26 12:46:24
MUITO BOM E INTUITIVO!!!,5,0,2.2.361946.0,2020-09-26 12:23:08
GOSTO DEMAIS DO APLICATIVO. SO QUE AS VEZES ELE NOS DEIXA NA MAO NAO ATENDENDO CERTOS COMANDOS...,4,0,2.2.361946.0,2020-09-26 10:44:20
BOA.,5,0,2.2.361946.0,2020-09-26 09:39:43
MUITO BOM!!!,5,0,2.2.361946.0,2020-09-26 08:25:30
MUITO BOM  GOSTEI MUITO,4,0,2.2.359773.0,2020-09-26 08:24:58
MUITO BOM.,5,0,2.2.361946.0,2020-09-26 07:16:11
GOSTEI MUITO PARABENS ,5,0,2.2.361946.0,2020-09-26 00:50:45
"COMPREI UM ECHO DOT E BAIXEI O APP DA ALEXA,E ATE HOJE NAO DEU NENHUM BUG. NAO TENHO QUE RECLAMAR DESSE APP TUDO DE BOM ",5,0,2.2.359773.0,2020-09-25 21:42:33
MUITO TOP,5,0,2.2.361946.0,2020-09-25 20:28:42
MUITO BOM O PRODUTO E O SOFTWARE.,5,0,2.2.361946.0,2020-09-25 20:11:49
A MELHOR !!!,5,0,2.2.359773.0,2020-09-25 19:49:59
EXCEPCIONAL!!!!,5,0,2.2.361946.0,2020-09-25 19:11:26
MUITISSIMO BOM... SUPER RECOMENDO...,5,0,2.2.356720.0,2020-09-25 18:35:09
MELHOR APP SHOW,5,0,2.2.359773.0,2020-09-25 18:04:39
"FUNCIONA MUITO BEM COM MINHA ECHO DOT. E CREME UMA DICCAO, LEITURA E INTERATIVIDADE ESPLENDIDA.",5,0,2.2.361946.0,2020-09-25 12:25:57
MUITO BOM PARABENS,5,0,2.2.359773.0,2020-09-25 11:43:37
"FANTASTICO, USO COM ECHO DOT E GERENCIO TODA ILUMINADA E AMBIENTE DA CASA VIA CONTROLE DE VOZ ALEXA, ALEM DE UTILIZAR O AMAZON MUSICA",5,1,2.2.359773.0,2020-09-25 10:28:26
MUITO BOM.,5,0,2.2.361946.0,2020-09-25 09:34:36
AMEI E CADA DIA APRENDO ALGO DIFERENTE PARA USAR JUNTO COM A ECHO DOT E TUDO VIA WIFI DE CASA.,5,0,2.2.361946.0,2020-09-25 09:03:55
EXCELENTE!!! MUITO BOM A ALEXA,5,0,2.2.361946.0,2020-09-25 08:07:41
ESTAS TRE BONA!,5,0,2.2.361946.0,2020-09-25 01:51:00
MUITO BOM,5,0,2.2.361946.0,2020-09-24 23:40:56
ATE O MOMENTO MUITO BOM,5,0,2.2.359773.0,2020-09-24 23:33:36
OTIMO,5,0,2.2.361946.0,2020-09-24 23:16:56
MUITO BOM O APLICATIVO,5,0,2.2.359773.0,2020-09-24 23:11:48
OTIMO,5,0,2.2.359773.0,2020-09-24 22:51:17
"MUITO BOM, SUPER RECOMENDO!",5,0,2.2.359773.0,2020-09-24 20:46:28
MUITO BOA. MINHAS FILHAS ESTAO ADORAM FALAR COM A ALEXA.,5,0,2.2.361946.0,2020-09-24 20:44:01
SHOW DE BOLA,5,0,2.2.361946.0,2020-09-24 20:39:16
MUITO BOM,5,0,2.2.361946.0,2020-09-24 20:03:38
"INTERESSANTE, QUERO EXPLORAR MAIS",5,0,2.2.359773.0,2020-09-24 18:37:26
EXCEPCIONAL,5,0,2.2.361946.0,2020-09-24 18:11:42
ESTOU GOSTANDO MUITO.,5,0,2.2.361946.0,2020-09-24 11:33:45
